,nose,leftShoulder,rightShoulder,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle
21,0.3112891022569725,0.2882489916060435,0.2837243288299669,0.2643194844985866,0.2771970122992303,0.2797383471557796,0.2858840995542489,0.2642955900195553,0.27527268171522973
22,0.3132312465608129,0.2877401165531207,0.2883758746642718,0.2607257412414015,0.2588259609666157,0.2802968810222691,0.282721231329922,0.26949779335363916,0.2729331154244683
23,0.3133628112786939,0.2851019545899347,0.284436567802807,0.2611569237315736,0.26716987940156817,0.2838473144604714,0.28595213533731945,0.2702218780342257,0.2755702370395999
24,0.31269670632527796,0.28423860589432576,0.2877723487540035,0.26328401131639234,0.2559949669241873,0.2812181036396329,0.28700717006498344,0.26820943332525043,0.272519939616482
25,0.31274343871137167,0.2809605079477753,0.2850649538852041,0.2609871796692573,0.2559324774055278,0.2792760850125042,0.288230133474689,0.26774273274464727,0.27164316434652913
26,0.3151412043151381,0.28247385669983316,0.28625334961685533,0.2600804396956934,0.2549200051553532,0.28148853228436904,0.28859484169259086,0.2673596144397641,0.2706487048310329
27,0.31448167936459975,0.2849678935116655,0.28519206041162937,0.2546528448117198,0.2442794022511174,0.2826775859061712,0.2898460666737547,0.26705261165117067,0.2706942144089788
28,0.3147004631553566,0.2854564255157121,0.28403770017136293,0.24530173868979113,0.23924785564632686,0.2877618334285421,0.29062552464427854,0.2629042480209653,0.27011267047495685
29,0.31405978295574116,0.28229635310086154,0.28370724748558646,0.24948300258418926,0.2413387780658732,0.28840852254855115,0.28854077782830945,0.26597449686784636,0.2687379809277695
30,0.31433874047935206,0.2835703471621415,0.28444752988250005,0.24148689902901507,0.23728139858937175,0.2857571730963617,0.2911848548889858,0.26185582561650605,0.26840600819523125
31,0.3146260300377763,0.28713986032445615,0.2846094094366784,0.24141524141554607,0.23482998715037118,0.28518398259796623,0.29337831792635544,0.26072574791727243,0.26795340729511574
32,0.3161257508174966,0.28154845520246763,0.28780838755422866,0.2373945919656993,0.23686042197977017,0.28285041377834835,0.29110712032665625,0.26052428450556336,0.2688698482478761
33,0.3148873962310609,0.2848948780277533,0.2870142999742288,0.2402344281293907,0.237126715350429,0.2830647508129328,0.28427472096102074,0.2608254819972316,0.2672003813809189
34,0.31471032622535006,0.28696889951170573,0.28484072472981964,0.2386969463073314,0.23543056024430548,0.28017400474962073,0.28778546376979436,0.25866571926168924,0.2680347904602942
35,0.3154592413663127,0.2803891949557891,0.28391447314387747,0.23542167663749936,0.23436824067551015,0.2787022135470824,0.29170773005799255,0.2590514965147796,0.2686220683518688
36,0.30967215110432283,0.28689839589053084,0.28275620225061315,0.24371200846938793,0.23200488506075728,0.2796842689105373,0.2890707633356367,0.26027013045122693,0.2644977575979773
37,0.31044902277647607,0.28542319703364916,0.2828183371683293,0.2353652775126974,0.23240961128737736,0.2773680947027621,0.29054639016851447,0.25705881123478375,0.26574601178528057
38,0.3131347763300692,0.2835108703806926,0.283801233233059,0.23577922710422197,0.231377717204851,0.27520446616930355,0.2904419945646392,0.25685932981850784,0.26935225509296623
39,0.3110725024219965,0.278677956980256,0.2818485325114141,0.231307612968102,0.23444203526646792,0.2750584704432646,0.2886034223420394,0.25553255996506247,0.26802393103943695
40,0.3096886594781026,0.27987209670409685,0.28317363634050685,0.23532277802141183,0.23530673454989273,0.27378775909569497,0.2845684843034848,0.25546953445748427,0.267173062886014
41,0.30781665165525157,0.2772583786621618,0.2820708529343644,0.23479225495369987,0.24216414685087811,0.27315385731470737,0.28825914226531,0.2578515596470443,0.26568744511164605
42,0.3093287521567097,0.2773579400218407,0.28291630804682216,0.23608522657587375,0.2355108284686287,0.27454827065096526,0.2842188590465614,0.25906616517629855,0.26864904308546583
43,0.30869536956206445,0.2784720193859424,0.28346234678714854,0.23601719982433791,0.2359460907047262,0.2748709429765117,0.28412124480060474,0.2586286837991112,0.26706924669521437
44,0.3089282935257342,0.28655452735730874,0.28126832827663323,0.23054181307516486,0.2341626205386864,0.27456460513229203,0.2847124299079014,0.25426988932630534,0.26631480917145406
45,0.3096619129047088,0.28385740073465116,0.28186494612632473,0.23560929793833146,0.2312287657499219,0.2761512651681207,0.2906118607877812,0.25587807945384966,0.2676398942187951
46,0.3102878002463436,0.28343355871174153,0.28193737977865213,0.23793070231112134,0.23310108251531955,0.2798769594488692,0.2912837804884622,0.25713545526590487,0.26893854546948
47,0.3105611031794835,0.2827779939078053,0.28480780065807015,0.24023045769319576,0.2385132330887195,0.2806127155443473,0.2909586322175732,0.25804243267750726,0.26603958783520915
48,0.30831705694872036,0.2867412552236733,0.28134342340547275,0.24597855269291552,0.23964924420592817,0.2777618106756206,0.2960501563599864,0.25841868813372537,0.268065207401158
49,0.3100258494760402,0.28811542228872716,0.2852913757823056,0.24889825371624286,0.23966453323682332,0.2805161198752649,0.2974082558619199,0.2596077212456901,0.2712439477428405
50,0.31049509886704796,0.28111346877133375,0.28358302887365333,0.2690163509454663,0.24974945909847354,0.28911211378665247,0.2933568822614511,0.2652237565447227,0.2674815789556769
51,0.3090882799627161,0.2803291647825147,0.28513830588564276,0.2672445178949277,0.2601946165776962,0.28931682517487983,0.29117936975814673,0.2657104364802079,0.26857639177179965
52,0.30953108795378265,0.2872331800619243,0.28601103981573084,0.26234195049033354,0.2564607468285739,0.28450150177465416,0.289655264114392,0.26793467888618916,0.27190787498599417
53,0.30898333792118926,0.28449659882725303,0.28687511738968013,0.2704701337773835,0.2682564821575776,0.2835080395012334,0.28646451414072965,0.2676321371466661,0.2707750810095762
54,0.31075793784220096,0.29035424290290945,0.28683160397726337,0.27326094622248387,0.2722585865001523,0.2843573287396141,0.2851866194593933,0.2689592710019892,0.27252205711592753
55,0.3117888273784625,0.286395177080895,0.2856257375288068,0.268545412174762,0.2721429661794588,0.28109983287147267,0.28571138625547216,0.2708062397431468,0.2757373556648573
56,0.31208271574117624,0.2845665806132211,0.28469321174648016,0.27459001830790725,0.27856891732024824,0.28454411444070904,0.28425265726485277,0.2706205558046977,0.27473765470709083
57,0.3131066311744298,0.2850099266062807,0.28659791581534827,0.2767158984867987,0.2761155244771828,0.28193092966580785,0.2829189492064687,0.2721571175904806,0.27395953187474054
58,0.3142940622570299,0.28454533844733737,0.2847706818787698,0.28041438004075014,0.2776028692053042,0.28388133842274693,0.2817117946398514,0.27452501039585614,0.2703984317765006
59,0.31433650196182933,0.2850670547546573,0.2845875385284392,0.28238212752929226,0.2780610464087831,0.28401438345769275,0.28174312845174454,0.2693157233655074,0.2712540712910055
60,0.31380820302412515,0.28497021037467457,0.28399772703089265,0.28306505161191864,0.27725252695432984,0.28390177048013426,0.28139949972069267,0.26951473894648265,0.27516307664366585
61,0.3140868491596814,0.2857987285124551,0.2850974562760996,0.28497489607706816,0.2774420643266612,0.28410928791620105,0.2820292900219274,0.2698386902853469,0.2716987205689824
62,0.3141802818399523,0.28311319846237276,0.2881418814683301,0.2813429473412128,0.2756309678194504,0.2842827054327261,0.2835987719562577,0.27048745968289317,0.2721488816038567
63,0.3129560920830428,0.2833764810126631,0.2872064840042503,0.2873241763130808,0.2745287968845859,0.28736117476364953,0.2833840706499338,0.27496862024145735,0.2753177578541906
